Survey Year,UNITID,OPE ID,Institution Name,State CD,Classification Name,Classification Other,Sanction Code,Sanction Name,Male Undergraduates,Female Undergraduates,Total Undergraduates,Archery Men's Team Operating Expenses,Archery Women's Team Operating Expenses,Archery Coed Team Operating Expenses,Archery Total Operating Expenses,Badminton Men's Team Operating Expenses,Badminton Women's Team Operating Expenses,Badminton Coed Team Operating Expenses,Badminton Total Operating Expenses,Baseball Men's Team Operating Expenses,Baseball Women's Team Operating Expenses,Baseball Coed Team Operating Expenses,Baseball Total Operating Expenses,Basketball Men's Team Operating Expenses,Basketball Women's Team Operating Expenses,Basketball Coed Team Operating Expenses,Basketball Total Operating Expenses,Beach Volleyball Men's Team Operating Expenses,Beach Volleyball Women's Team Operating Expenses,Beach Volleyball Coed Team Operating Expenses Operating Expenses,Beach Volleyball Total Operating Expenses,Bowling Men's Team Operating Expenses,Bowling Women's Team Operating Expenses,Bowling Coed Team Operating Expenses,Bowling Total Operating Expenses,All Track Combined Men's Team Operating Expenses,All Track Combined Women's Team Operating Expenses,All Track Combined Coed Team Operating Expenses,All Track Combined Total Operating Expenses,Diving Men's Team Operating Expenses,Diving Women's Team Operating Expenses,Diving Coed Team Operating Expenses,Diving Total Operating Expenses,Equestrian Men's Team Operating Expenses,Equestrian Women's Team Operating Expenses,Equestrian Coed Team Operating Expenses,Equestrian Total Operating Expenses,Fencing Men's Team Operating Expenses,Fencing Women's Team Operating Expenses,Fencing Coed Team Operating Expenses,Fencing Total Operating Expenses,Field Hockey Men's Team Operating Expenses,Field Hockey Women's Team Operating Expenses,Field Hockey Coed Team Operating Expenses,Field Hockey Total Operating Expenses,Football Men's Team Operating Expenses,Football Women's Team Operating Expenses,Football Coed Team Operating Expenses,Football Total Operating Expenses,Golf Men's Team Operating Expenses,Golf Women's Team Operating Expenses,Golf Coed Team Operating Expenses,Golf Total Operating Expenses,Gymnastics Men's Team Operating Expenses,Gymnastics Women's Team Operating Expenses,Gymnastics Coed Team Operating Expenses,Gymnastics Total Operating Expenses,Ice Hockey Men's Team Operating Expenses,Ice Hockey Women's Team Operating Expenses,Ice Hockey Coed Team Operating Expenses,Ice Hockey Total Operating Expenses,Lacrosse Men's Team Operating Expenses,Lacrosse Women's Team Operating Expenses,Lacrosse Coed Team Operating Expenses,Lacrosse Total Operating Expenses,Rifle Men's Team Operating Expenses,Rifle Women's Team Operating Expenses,Rifle Coed Team Operating Expenses,Rifle Total Operating Expenses,Rodeo Men's Team Operating Expenses,Rodeo Women's Team Operating Expenses,Rodeo Coed Team Operating Expenses,Rodeo Total Operating Expenses,Rowing Men's Team Operating Expenses,Rowing Women's Team Operating Expenses,Rowing Coed Team Operating Expenses,Rowing Total Operating Expenses,Sailing Men's Team Operating Expenses,Sailing Women's Team Operating Expenses,Sailing Coed Team Operating Expenses,Sailing Total Operating Expenses,Skiing Men's Team Operating Expenses,Skiing Women's Team Operating Expenses,Skiing Coed Team Operating Expenses,Skiing Total Operating Expenses,Soccer Men's Team Operating Expenses,Soccer Women's Team Operating Expenses,Soccer Coed Team Operating Expenses,Soccer Total Operating Expenses,Softball Men's Team Operating Expenses,Softball Women's Team Operating Expenses,Softball Coed Team Operating Expenses,Softball Total Operating Expenses,Squash Men's Team Operating Expenses,Squash Women's Team Operating Expenses,Squash Coed Team Operating Expenses,Squash Total Operating Expenses,Swimming and Diving Men's Team Operating Expenses,Swimming and Diving Women's Team Operating Expenses,Swimming and Diving Coed Team Operating Expenses,Swimming and Diving Total Operating Expenses,Swimming Men's Team Operating Expenses,Swimming Women's Team Operating Expenses,Swimming Coed Team Operating Expenses,Swimming Total Operating Expenses,Synchronized Swimming Men's Team Operating Expenses,Synchronized Swimming Women's Team Operating Expenses,Synchronized Swimming Coed Team Operating Expenses,Synchronized Swimming Total Operating Expenses,Table Tennis Men's Team Operating Expenses,Table Tennis Women's Team Operating Expenses,Table Tennis Coed Team Operating Expenses,Table Tennis Total Operating Expenses,Team Handball Men's Team Operating Expenses,Team Handball Women's Team Operating Expenses,Team Handball Coed Team Operating Expenses,Team Handball Total Operating Expenses,Tennis Men's Team Operating Expenses,Tennis Women's Team Operating Expenses,Tennis Coed Team Operating Expenses,Tennis Total Operating Expenses,Track and Field Indoor Men's Team Operating Expenses,Track and Field Indoor Women's Team Operating Expenses,Track and Field Indoor Coed Team Operating Expenses,Track and Field Indoor Total Operating Expenses,Track and Field Outdoor Men's Team Operating Expenses,Track and Field Outdoor Women's Team Operating Expenses,Track and Field Outdoor Coed Team Operating Expenses,Track and Field Outdoor Total Operating Expenses,Track and Field X Country Men's Team Operating Expenses,Track and Field X Country Women's Team Operating Expenses,Track and Field X Country Coed Team Operating Expenses,Track and Field X Country Total Operating Expenses,Volleyball Men's Team Operating Expenses,Volleyball Women's Team Operating Expenses,Volleyball Coed Team Operating Expenses,Volleyball Total Operating Expenses,Water Polo Men's Team Operating Expenses,Water Polo Women's Team Operating Expenses,Water Polo Coed Team Operating Expenses,Water Polo Total Operating Expenses,Weight Lifting Men's Team Operating Expenses,Weight Lifting Women's Team Operating Expenses,Weight Lifting Coed Team Operating Expenses,Weight Lifting Total Operating Expenses,Wrestling Men's Team Operating Expenses,Wrestling Women's Team Operating Expenses,Wrestling Coed Team Operating Expenses,Wrestling Total Operating Expenses,Other Sports Men's Team Operating Expenses,Other Sports Women's Team Operating Expenses,Other Sports Coed Team Operating Expenses,Other Sports Total Operating Expenses,Total Men's Team Operating Expenses,Total Women's Team Operating Expenses,Total Coed Team Operating Expenses,Grand Total Operating Expenses
2008,198419,00292000,Duke University,NC,NCAA Division I-A,,1,NCAA,3255,3085,6340,,,,,,,,,252489,0,,252489,5516953,1161924,,6678877,,,,,,,,,265746,212906,,478652,,,,,,,,,57823,57326,,115149,0,195379,,195379,5869292,0,,5869292,123712,121141,,244853,,,,,,,,,394782,280920,,675702,,,,,,,,,0,273316,,273316,,,,,,,,,302214,220744,,522958,,,,,,,,,94271,87059,,181330,,,,,,,,,,,,,,,,,202066,232588,,434654,,,,,,,,,,,,,0,237620,,237620,,,,,,,,,95428,0,,95428,,,,,13174776,3080923,,16255699
2008,199120,00297400,University of North Carolina at Chapel Hill,NC,NCAA Division I-A,,1,NCAA,7027,10016,17043,,,,,,,,,424246,0,,424246,1466941,433636,,1900577,,,,,,,,,120862,119420,,240282,,,,,,,,,23721,19174,,42895,0,102409,,102409,2522602,0,,2522602,26285,47104,,73389,0,81253,,81253,,,,,188964,86963,,275927,,,,,,,,,0,127371,,127371,,,,,,,,,123125,151241,,274366,0,104574,,104574,,,,,83141,85502,,168643,,,,,,,,,,,,,,,,,75492,99441,,174933,,,,,,,,,,,,,0,192371,,192371,,,,,,,,,48990,0,,48990,,,,,5104369,1650459,,6754828
2009,198419,00292000,Duke University,NC,NCAA Division I-A,,1,NCAA,3287,3113,6400,,,,,,,,,160988,0,,160988,1926562,662239,,2588801,,,,,,,,,174630,130335,,304965,,,,,,,,,25210,25264,,50474,0,75854,,75854,1359570,0,,1359570,56593,38320,,94913,,,,,,,,,224745,124492,,349237,,,,,,,,,0,196055,,196055,,,,,,,,,215368,105237,,320605,,,,,,,,,73785,80058,,153843,,,,,,,,,,,,,,,,,111647,113411,,225058,,,,,,,,,,,,,0,102778,,102778,,,,,,,,,29990,0,,29990,,,,,4359088,1654043,,6013131
2009,199120,00297400,University of North Carolina at Chapel Hill,NC,NCAA Division I-A,,1,NCAA,7077,10190,17267,,,,,,,,,480823,0,,480823,1264335,587437,,1851772,,,,,,,,,142712,136826,,279538,,,,,,,,,37916,37916,,75832,0,128944,,128944,2446740,0,,2446740,24927,45838,,70765,0,73898,,73898,,,,,153355,81544,,234899,,,,,,,,,0,127031,,127031,,,,,,,,,67236,139370,,206606,0,113894,,113894,,,,,64933,62122,,127055,,,,,,,,,,,,,,,,,105567,103325,,208892,,,,,,,,,,,,,0,121813,,121813,,,,,,,,,54425,0,,54425,,,,,4842969,1759958,,6602927
2010,198419,00292000,Duke University,NC,NCAA Division I-A,,1,NCAA,3335,3203,6538,,,,,,,,,205958,0,,205958,2339291,747453,,3086744,,,,,,,,,218879,167372,,386251,,,,,,,,,51256,48391,,99647,0,124718,,124718,2240029,0,,2240029,105281,52238,,157519,,,,,,,,,278492,207484,,485976,,,,,,,,,0,253587,,253587,,,,,,,,,136476,128753,,265229,,,,,,,,,80201,85264,,165465,,,,,,,,,,,,,,,,,212720,242241,,454961,,,,,,,,,,,,,0,131206,,131206,,,,,,,,,36688,0,,36688,,,,,5905271,2188707,,8093978
2010,199120,00297400,University of North Carolina at Chapel Hill,NC,NCAA Division I-A,,1,NCAA,7126,10331,17457,,,,,,,,,357068,0,,357068,1293657,577626,,1871283,,,,,,,,,105908,105908,,211816,,,,,,,,,44546,44546,,89092,0,101253,,101253,2520580,0,,2520580,62477,49408,,111885,0,63126,,63126,,,,,162511,72637,,235148,,,,,,,,,0,74526,,74526,,,,,,,,,75281,129973,,205254,0,125536,,125536,,,,,73074,72552,,145626,,,,,,,,,,,,,,,,,137637,102221,,239858,,,,,,,,,,,,,0,114595,,114595,,,,,,,,,47609,0,,47609,,,,,4880348,1633907,,6514255
2011,198419,00292000,Duke University,NC,NCAA Division I-A,,1,NCAA,3270,3256,6526,,,,,,,,,168730,0,,168730,2123566,685311,,2808877,,,,,,,,,167780,144018,,311798,,,,,,,,,46706,34836,,81542,0,78859,,78859,1446005,0,,1446005,61819,53817,,115636,,,,,,,,,287364,135868,,423232,,,,,,,,,0,248513,,248513,,,,,,,,,102592,118087,,220679,,,,,,,,,87520,60651,,148171,,,,,,,,,,,,,,,,,111559,151450,,263009,,,,,,,,,,,,,0,113778,,113778,,,,,,,,,43486,0,,43486,,,,,4647127,1825188,,6472315
2011,199120,00297400,University of North Carolina at Chapel Hill,NC,NCAA Division I-A,,1,NCAA,7212,10174,17386,,,,,,,,,458495,0,,458495,2032808,590015,,2622823,,,,,,,,,94289,82615,,176904,,,,,,,,,52277,48405,,100682,0,114982,,114982,2982052,0,,2982052,70776,82535,,153311,0,66661,,66661,,,,,211272,106402,,317674,,,,,,,,,0,141892,,141892,,,,,,,,,107267,145253,,252520,0,204617,,204617,,,,,80319,67295,,147614,,,,,,,,,,,,,,,,,161020,110270,,271290,,,,,,,,,,,,,0,138737,,138737,,,,,,,,,52449,0,,52449,,,,,6303024,1899679,,8202703
2012,198419,00292000,Duke University,NC,NCAA Division I-A,,1,NCAA,3246,3238,6484,,,,,,,,,241185,0,,241185,2297060,1081836,,3378896,,,,,,,,,165565,157395,,322960,,,,,,,,,50729,54403,,105132,0,68815,,68815,3085867,0,,3085867,105406,53929,,159335,,,,,,,,,432316,167987,,600303,,,,,,,,,0,281638,,281638,,,,,,,,,141700,186195,,327895,,,,,,,,,77006,78910,,155916,,,,,,,,,,,,,,,,,196857,218086,,414943,,,,,,,,,,,,,0,217069,,217069,,,,,,,,,67670,0,,67670,,,,,6861361,2566263,,9427624
2012,199120,00297400,University of North Carolina at Chapel Hill,NC,NCAA Division I-A,,1,NCAA,7265,10241,17506,,,,,,,,,699909,0,,699909,2162984,824150,,2987134,,,,,,,,,148737,111217,,259954,,,,,,,,,52222,43518,,95740,0,123537,,123537,2647516,0,,2647516,58709,51209,,109918,0,63863,,63863,,,,,220253,95045,,315298,,,,,,,,,0,88617,,88617,,,,,,,,,164621,159278,,323899,0,197203,,197203,,,,,101242,89992,,191234,,,,,,,,,,,,,,,,,121112,139146,,260258,,,,,,,,,,,,,0,134029,,134029,,,,,,,,,55399,0,,55399,,,,,6432704,2120804,,8553508
